0.955357	0.955357	0.999998
0.973214	0.955357	0.999998
0.991071	0.955357	0.999998
0.00892857	0.973214	0.999999
0.0267857	0.973214	0.999999
0.0446429	0.973214	1
0.0625	0.973214	1
0.0803571	0.973214	1
0.0982143	0.973214	1
0.116071	0.973214	1
0.133929	0.973214	1
0.151786	0.973214	1
0.169643	0.973214	1
0.1875	0.973214	1
0.205357	0.973214	1
0.223214	0.973214	1
0.241071	0.973214	1
0.258929	0.973214	1
0.276786	0.973214	1
0.294643	0.973214	1
0.3125	0.973214	1
0.330357	0.973214	1
0.348214	0.973214	1
0.366071	0.973214	1
0.383929	0.973214	0.999999
0.401786	0.973214	0.999999
0.419643	0.973214	0.999999
0.4375	0.973214	0.999999
0.455357	0.973214	0.999998
0.473214	0.973214	0.999998
0.491071	0.973214	0.999998
0.508929	0.973214	0.999998
0.526786	0.973214	0.999998
0.544643	0.973214	0.999998
0.5625	0.973214	0.999998
0.580357	0.973214	0.999999
0.598214	0.973214	0.999999
0.616071	0.973214	0.999999
0.633929	0.973214	1
0.651786	0.973214	1
0.669643	0.973214	1
0.6875	0.973214	1
0.705357	0.973214	1
0.723214	0.973214	1
0.741071	0.973214	1
0.758929	0.973214	1
0.776786	0.973214	1
0.794643	0.973214	1
0.8125	0.973214	1
0.830357	0.973214	1
0.848214	0.973214	1
0.866071	0.973214	1
0.883929	0.973214	1
0.901786	0.973214	0.999999
0.919643	0.973214	0.999999
0.9375	0.973214	0.999998
0.955357	0.973214	0.999998
0.973214	0.973214	0.999998
0.991071	0.973214	0.999998
0.00892857	0.991071	0.999997
0.0267857	0.991071	0.999999
0.0446429	0.991071	1
0.0625	0.991071	1
0.0803571	0.991071	1
0.0982143	0.991071	1
0.116071	0.991071	1
0.133929	0.991071	1
0.151786	0.991071	1
0.169643	0.991071	1
0.1875	0.991071	1
0.205357	0.991071	1
0.223214	0.991071	1
0.241071	0.991071	1
0.258929	0.991071	1
0.276786	0.991071	1
0.294643	0.991071	1
0.3125	0.991071	1
0.330357	0.991071	1
0.348214	0.991071	1
0.366071	0.991071	1
0.383929	0.991071	1
0.401786	0.991071	1
0.419643	0.991071	0.999999
0.4375	0.991071	0.999999
0.455357	0.991071	0.999999
0.473214	0.991071	0.999999
0.491071	0.991071	0.999999
0.508929	0.991071	0.999999
0.526786	0.991071	0.999999
0.544643	0.991071	0.999999
0.5625	0.991071	0.999999
0.580357	0.991071	0.999999
0.598214	0.991071	1
0.616071	0.991071	1
0.633929	0.991071	1
0.651786	0.991071	1
0.669643	0.991071	1
0.6875	0.991071	1
0.705357	0.991071	1
0.723214	0.991071	1
0.741071	0.991071	1
0.758929	0.991071	1
0.776786	0.991071	1
0.794643	0.991071	1
0.8125	0.991071	1
0.830357	0.991071	1
0.848214	0.991071	1
0.866071	0.991071	1
0.883929	0.991071	1
0.901786	0.991071	1
0.919643	0.991071	0.999999
0.9375	0.991071	0.999999
0.955357	0.991071	0.999998
0.973214	0.991071	0.999998
0.991071	0.991071	0.999998
